"Source","Target"
"165785792","923006765129613312"
"165785792","979864728737538048"
"165785792","999807846920241153"
"17187138","112448318"
"17187138","122517396"
"17187138","1346564900160585728"
"17187138","135469780"
"17187138","15731032"
"17187138","1852171094"
"17187138","186894716"
"17187138","1926061039"
"17187138","19809471"
"17187138","262846232"
"17187138","27298118"
"17187138","2987415637"
"17187138","3070271977"
"17187138","380523278"
"17187138","4515151"
"17187138","509631832"
"17187138","510646300"
"17187138","838396926"
"17187138","917551703578238976"
"17187138","960353869"
"18122308","15754281"
"18122308","2303751216"
"18122308","2467791"
"18122308","426802833"
"18122308","51241574"
"18122308","76707735"
"1852171094","112448318"
"1852171094","116630713"
"1852171094","119679411"
"1852171094","119682506"
"1852171094","135469780"
"1852171094","17187138"
"1852171094","186894716"
"1852171094","2303751216"
"1852171094","2467791"
"1852171094","249341385"
"1852171094","262846232"
"1852171094","3378514300"
"1852171094","426802833"
"1852171094","4515151"
"1852171094","48788647"
"1852171094","7459282"
"1852171094","838396926"
"1852171094","960353869"
"186894716","112448318"
"186894716","116630713"
"186894716","119679411"
"186894716","135469780"
"186894716","15731032"
"186894716","1606508916"
"186894716","1852171094"
"186894716","1926061039"
"186894716","2420108113"
"186894716","249341385"
"186894716","262846232"
"186894716","2987415637"
"186894716","409259089"
"186894716","4515151"
"186894716","593542087"
"186894716","7459282"
"186894716","826285384262774784"
"186894716","838396926"
"186894716","960353869"
"1926061039","114865774"
"1926061039","1154264445117325312"
"1926061039","1179203722540273664"
"1926061039","122517396"
"1926061039","1304501724"
"1926061039","15731032"
"1926061039","1606508916"
"1926061039","165785792"
"1926061039","17187138"
"1926061039","186894716"
"1926061039","196345500"
"1926061039","19809471"
"1926061039","25999985"
"1926061039","3070271977"
"1926061039","31354463"
"1926061039","3270395184"
"1926061039","3378514300"
"1926061039","400089150"
"1926061039","4515151"
"1926061039","593542087"
"1926061039","69655048"
"1926061039","826285384262774784"
"1926061039","838396926"
"1926061039","872858864215044096"
"1926061039","887129268"
"1926061039","917551703578238976"
"1926061039","923006765129613312"
"1926061039","979864728737538048"
"1926061039","999807846920241153"
"193919217","102803242"
"193919217","114865774"
"193919217","1170012108"
"193919217","1197448035380318208"
"193919217","122517396"
"193919217","1265031758"
"193919217","135959346"
"193919217","15780295"
"193919217","19809471"
"193919217","198643896"
"193919217","20791157"
"193919217","218717865"
"193919217","219145686"
"193919217","224032752"
"193919217","2254131619"
"193919217","2275081693"
"193919217","22803482"
"193919217","28450231"
"193919217","290184477"
"193919217","2977869463"
"193919217","3167176103"
"193919217","3180907718"
"193919217","3302619878"
"193919217","338065113"
"193919217","3711171133"
"193919217","380523278"
"193919217","39372927"
"193919217","405108328"
"193919217","48117919"
"193919217","508164075"
"193919217","510646300"
"193919217","52123405"
"193919217","71074656"
"193919217","831967839581990912"
"193919217","839235646921199616"
"193919217","846427416473944064"
"193919217","902957518585921536"
"193919217","917551703578238976"
"193919217","923006765129613312"
"193919217","950492939054022656"
"19418459","38349184"
"196345500","102803242"
"196345500","1032744313044664320"
"196345500","112448318"
"196345500","114865774"
"196345500","116630713"
"196345500","119679411"
"196345500","119682506"
"196345500","122517396"
"196345500","1304501724"
"196345500","135959346"
"196345500","15780295"
"196345500","186894716"
"196345500","1926061039"
"196345500","19809471"
"196345500","198643896"
"196345500","22803482"
"196345500","2303751216"
"196345500","2420108113"
"196345500","2467791"
"196345500","249341385"
"196345500","25999985"
"196345500","262846232"
"196345500","27298118"
"196345500","3070271977"
"196345500","31354463"
"196345500","3270395184"
"196345500","3302619878"
"196345500","380523278"
"196345500","39372927"
"196345500","400089150"
"196345500","4515151"
"196345500","48117919"
"196345500","509631832"
"196345500","510646300"
"196345500","51241574"
"196345500","52123405"
"196345500","593542087"
"196345500","748367306"
"196345500","887129268"
"196345500","923006765129613312"
"196345500","999807846920241153"
"19809471","102803242"
"19809471","1032744313044664320"
"19809471","114865774"
"19809471","1170012108"
"19809471","1197448035380318208"
"19809471","122517396"
"19809471","1265031758"
"19809471","135959346"
"19809471","15754281"
"19809471","15780295"
"19809471","193919217"
"19809471","198643896"
"19809471","20791157"
"19809471","219145686"
"19809471","224032752"
"19809471","2254131619"
"19809471","22803482"
"19809471","23811264"
"19809471","2467791"
"19809471","27298118"
"19809471","28450231"
"19809471","290184477"
"19809471","2977869463"
"19809471","30499450"
"19809471","3180907718"
"19809471","3302619878"
"19809471","338065113"
"19809471","380523278"
"19809471","38349184"
"19809471","39372927"
"19809471","405108328"
"19809471","4805048978"
"19809471","48117919"
"19809471","48788647"
"19809471","491864203"
"19809471","508164075"
"19809471","51241574"
"19809471","52123405"
"19809471","71074656"
"19809471","826285384262774784"
"19809471","839235646921199616"
"19809471","846427416473944064"
"19809471","902957518585921536"
"19809471","917551703578238976"
"19809471","950492939054022656"
"198643896","102803242"
"198643896","1032744313044664320"
"198643896","114865774"
"198643896","122517396"
"198643896","1265031758"
"198643896","135959346"
"198643896","15780295"
"198643896","193919217"
"198643896","19809471"
"198643896","20791157"
"198643896","219145686"
"198643896","224032752"
"198643896","2254131619"
"198643896","22803482"
"198643896","28450231"
"198643896","290184477"
"198643896","30499450"
"198643896","3167176103"
"198643896","3302619878"
"198643896","338065113"
"198643896","380523278"
"198643896","39372927"
"198643896","48117919"
"198643896","510646300"
"198643896","52123405"
"198643896","71074656"
"198643896","839235646921199616"
"20791157","1032744313044664320"
"20791157","122517396"
"20791157","1265031758"
"20791157","15780295"
"20791157","19809471"
"20791157","198643896"
"20791157","219145686"
"20791157","2254131619"
"20791157","28450231"
"20791157","290184477"
"20791157","3302619878"
"20791157","380523278"
"20791157","39372927"
"20791157","48117919"
"20791157","52123405"
"20791157","71074656"
"217543151","15754281"
"217543151","2467791"
"217543151","51241574"
"218717865","1154264445117325312"
"218717865","116630713"
"218717865","1179203722540273664"
"218717865","1197448035380318208"
"218717865","122517396"
"218717865","1304501724"
"218717865","135959346"
"218717865","15731032"
"218717865","1606508916"
"218717865","165785792"
"218717865","193919217"
"218717865","19809471"
"218717865","22803482"
"218717865","2420108113"
"218717865","25999985"
"218717865","3070271977"
"218717865","400089150"
"218717865","405108328"
"218717865","4457167754"
"218717865","4515151"
"218717865","593542087"
"218717865","7459282"
"218717865","748367306"
"218717865","872858864215044096"
"218717865","887129268"
"218717865","917551703578238976"
"218717865","923006765129613312"
"218717865","979864728737538048"
"219145686","102803242"
"219145686","114865774"
"219145686","122517396"
"219145686","1265031758"
"219145686","135959346"
"219145686","193919217"
"219145686","19809471"
"219145686","198643896"
"219145686","20791157"
"219145686","224032752"
"219145686","2254131619"
"219145686","22803482"
"219145686","23811264"
"219145686","28450231"
"219145686","2977869463"
"219145686","3167176103"
"219145686","3180907718"
"219145686","3302619878"
"219145686","338065113"
"219145686","380523278"
"219145686","39372927"
"219145686","405108328"
"219145686","48117919"
"219145686","52123405"
"219145686","71074656"
"219145686","839235646921199616"
"224032752","102803242"
"224032752","114865774"
"224032752","15780295"
"224032752","19809471"
"224032752","198643896"
"224032752","22803482"
"224032752","28450231"
"224032752","39372927"
"224032752","48117919"
"224032752","510646300"
"224032752","71074656"
"2254080300","112448318"
"2254080300","119679411"
"2254080300","262846232"
"2254080300","48788647"
"2254131619","102803242"
"2254131619","1032744313044664320"
"2254131619","114865774"
"2254131619","122517396"
"2254131619","1265031758"
"2254131619","135959346"
"2254131619","15780295"
"2254131619","193919217"
"2254131619","19809471"
"2254131619","198643896"
"2254131619","219145686"
"2254131619","22803482"
"2254131619","28450231"
"2254131619","290184477"
"2254131619","380523278"
"2254131619","39372927"
"2254131619","48117919"
"2254131619","52123405"
"2254131619","71074656"
"2254131619","839235646921199616"
"2254131619","846427416473944064"
"2275081693","102803242"
"2275081693","122517396"
"2275081693","135959346"
"2275081693","193919217"
"2275081693","19809471"
"2275081693","380523278"
"22803482","114865774"
"22803482","122517396"
"22803482","15780295"
"22803482","19418459"
"22803482","19809471"
"22803482","28450231"
"22803482","2977869463"
"22803482","3302619878"
"22803482","380523278"
"22803482","48117919"
"22803482","508164075"
"22803482","52123405"
"22803482","71074656"
"22803482","839235646921199616"
"22803482","846427416473944064"
"2303751216","116630713"
"2303751216","15754281"
"2303751216","2467791"
"23808627","122517396"
"23808627","19809471"
"23808627","290184477"
"23808627","71074656"
"23808627","7459282"
"23808627","846427416473944064"
"23811264","1032744313044664320"
"23811264","122517396"
"23811264","19809471"
"23811264","2977869463"
"2420108113","122517396"
"2420108113","186894716"
"2420108113","196345500"
"2420108113","2303751216"
"2420108113","2467791"
"2420108113","4515151"
"2420108113","51241574"
"2420108113","593542087"
"2420108113","817200915065159681"
"2420108113","887129268"
"2467791","116630713"
"2467791","15754281"
"2467791","2303751216"
"2467791","51241574"
"249341385","112448318"
"249341385","119679411"
"249341385","119682506"
"249341385","135469780"
"249341385","1852171094"
"249341385","2467791"
"249341385","262846232"
"249341385","7459282"
"25999985","112448318"
"25999985","1179203722540273664"
"25999985","122517396"
"25999985","1304501724"
"25999985","15731032"
"25999985","1606508916"
"25999985","1926061039"
"25999985","196345500"
"25999985","19809471"
"25999985","2254080300"
"25999985","2303751216"
"25999985","262846232"
"25999985","31354463"
"25999985","3270395184"
"25999985","3378514300"
"25999985","400089150"
"25999985","409259089"
"25999985","4515151"
"25999985","69655048"
"25999985","748367306"
"25999985","838396926"
"25999985","887129268"
"25999985","917551703578238976"
"25999985","923006765129613312"
"25999985","979864728737538048"
"262846232","112448318"
"262846232","116630713"
"262846232","119679411"
"262846232","119682506"
"262846232","1268264195570589696"
"262846232","135469780"
"262846232","16196492"
"262846232","17187138"
"262846232","1852171094"
"262846232","186894716"
"262846232","2303751216"
"262846232","2467791"
"262846232","249341385"
"262846232","25999985"
"262846232","3070271977"
"262846232","31354463"
"262846232","426802833"
"262846232","4515151"
"262846232","51241574"
"262846232","69655048"
"262846232","7459282"
"262846232","748367306"
"262846232","838396926"
"262846232","905416143313219584"
"262846232","960353869"
"27298118","1032744313044664320"
"27298118","122517396"
"27298118","135959346"
"27298118","15579774"
"27298118","17187138"
"27298118","19418459"
"27298118","19809471"
"27298118","20791157"
"27298118","2303751216"
"27298118","2467791"
"27298118","380523278"
"28450231","102803242"
"28450231","1032744313044664320"
"28450231","114865774"
"28450231","122517396"
"28450231","135959346"
"28450231","15754281"
"28450231","15780295"
"28450231","193919217"
"28450231","19809471"
"28450231","198643896"
"28450231","20791157"
"28450231","219145686"
"28450231","2254131619"
"28450231","22803482"
"28450231","2467791"
"28450231","290184477"
"28450231","30499450"
"28450231","3167176103"
"28450231","39372927"
"28450231","405108328"
"28450231","48117919"
"28450231","510646300"
"28450231","51241574"
"28450231","52123405"
"28450231","71074656"
"28450231","839235646921199616"
"28450231","846427416473944064"
"290184477","102803242"
"290184477","1032744313044664320"
"290184477","114865774"
"290184477","1170012108"
"290184477","1197448035380318208"
"290184477","122517396"
"290184477","1265031758"
"290184477","135959346"
"290184477","15780295"
"290184477","193919217"
"290184477","19809471"
"290184477","198643896"
"290184477","20791157"
"290184477","219145686"
"290184477","2254131619"
"290184477","22803482"
"290184477","23808627"
"290184477","27298118"
"290184477","28450231"
"290184477","30499450"
"290184477","3180907718"
"290184477","3302619878"
"290184477","338065113"
"290184477","380523278"
"290184477","39372927"
"290184477","405108328"
"290184477","48117919"
"290184477","510646300"
"290184477","52123405"
"290184477","71074656"
"290184477","839235646921199616"
"290184477","846427416473944064"
"290184477","950492939054022656"
"2977869463","114865774"
"2977869463","122517396"
"2977869463","135959346"
"2977869463","193919217"
"2977869463","19809471"
"2977869463","219145686"
"2977869463","22803482"
"2977869463","23811264"
"2977869463","28450231"
"2977869463","30499450"
"2977869463","3302619878"
"2977869463","380523278"
"2977869463","405108328"
"2977869463","510646300"
"2977869463","52123405"
"2977869463","846427416473944064"
"2977869463","902957518585921536"
"2987415637","1154264445117325312"
"2987415637","116630713"
"2987415637","17187138"
"2987415637","186894716"
"2987415637","262846232"
"2987415637","409259089"
"2987415637","69655048"
"2987415637","7459282"
"2987415637","826285384262774784"
"2987415637","917551703578238976"
"30499450","122517396"
"30499450","19809471"
"30499450","22803482"
"30499450","2467791"
"30499450","380523278"
"3070271977","1154264445117325312"
"3070271977","116630713"
"3070271977","1304501724"
"3070271977","15731032"
"3070271977","1606508916"
"3070271977","165785792"
"3070271977","17187138"
"3070271977","1926061039"
"3070271977","196345500"
"3070271977","218717865"
"3070271977","3378514300"
"3070271977","415786848"
"3070271977","4515151"
"3070271977","69655048"
"3070271977","748367306"
"3070271977","817200915065159681"
"3070271977","838396926"
"3070271977","872858864215044096"
"3070271977","887129268"
"3070271977","917551703578238976"
"3070271977","979864728737538048"
"31354463","1154264445117325312"
"31354463","116630713"
"31354463","1179203722540273664"
"31354463","1346564900160585728"
"31354463","15731032"
"31354463","165785792"
"31354463","1926061039"
"31354463","25999985"
"31354463","3270395184"
"31354463","3378514300"
"31354463","400089150"
"31354463","69655048"
"31354463","720070605329010690"
"31354463","731167752"
"31354463","748367306"
"31354463","826285384262774784"
"31354463","838396926"
"31354463","872858864215044096"
"31354463","887129268"
"31354463","917551703578238976"
"31354463","923006765129613312"
"31354463","979864728737538048"
"31354463","999807846920241153"
"3167176103","102803242"
"3167176103","114865774"
"3167176103","1170012108"
"3167176103","122517396"
"3167176103","1265031758"
"3167176103","135959346"
"3167176103","15780295"
"3167176103","193919217"
"3167176103","19809471"
"3167176103","20791157"
"3167176103","219145686"
"3167176103","2254131619"
"3167176103","22803482"
"3167176103","28450231"
"3167176103","2977869463"
"3167176103","3302619878"
"3167176103","338065113"
"3167176103","3711171133"
"3167176103","380523278"
"3167176103","48117919"
"3167176103","508164075"
"3167176103","510646300"
"3167176103","52123405"
"3167176103","71074656"
"3167176103","902957518585921536"
"3167176103","950492939054022656"
"3180907718","1032744313044664320"
"3180907718","114865774"
"3180907718","122517396"
"3180907718","1265031758"
"3180907718","135959346"
"3180907718","15754281"
"3180907718","15780295"
"3180907718","193919217"
"3180907718","19809471"
"3180907718","219145686"
"3180907718","2254131619"
"3180907718","22803482"
"3180907718","2467791"
"3180907718","28450231"
"3180907718","290184477"
"3180907718","338065113"
"3180907718","39372927"
"3180907718","48117919"
"3180907718","491864203"
"3180907718","51241574"
"3180907718","52123405"
"3180907718","71074656"
"3180907718","839235646921199616"
"3180907718","846427416473944064"
"3270395184","1179203722540273664"
"3270395184","1304501724"
"3270395184","15754281"
"3270395184","1926061039"
"3270395184","196345500"
"3270395184","2303751216"
"3270395184","2467791"
"3270395184","25999985"
"3270395184","3070271977"
"3270395184","31354463"
"3270395184","38349184"
"3270395184","43925013"
"3270395184","51241574"
"3270395184","593542087"
"3270395184","69655048"
"3270395184","748367306"
"3270395184","887129268"
"3270395184","917551703578238976"
"3270395184","923006765129613312"
"3270395184","999807846920241153"
"3302619878","102803242"
"3302619878","1032744313044664320"
"3302619878","114865774"
"3302619878","122517396"
"3302619878","1265031758"
"3302619878","135959346"
"3302619878","15754281"
"3302619878","15780295"
"3302619878","193919217"
"3302619878","19809471"
"3302619878","198643896"
"3302619878","20791157"
"3302619878","219145686"
"3302619878","2254131619"
"3302619878","22803482"
"3302619878","2467791"
"3302619878","27298118"
"3302619878","28450231"
"3302619878","2977869463"
"3302619878","380523278"
"3302619878","39372927"
"3302619878","426802833"
"3302619878","48117919"
"3302619878","510646300"
"3302619878","51241574"
"3302619878","52123405"
"3302619878","71074656"
"3302619878","839235646921199616"
"3378514300","112448318"
"3378514300","116630713"
"3378514300","1179203722540273664"
"3378514300","119679411"
"3378514300","119682506"
"3378514300","135469780"
"3378514300","15731032"
"3378514300","1852171094"
"3378514300","186894716"
"3378514300","1926061039"
"3378514300","2303751216"
"3378514300","2467791"
